Timestamp,Date,Time,Raw_Data,Wind_Speed,Temperature
24/08/2025 17:32:51,24/08/2025,17:32:51,"[0, 161, 0, 0, 0, 253, 0, 229, 255]",0.000,48.5
24/08/2025 17:32:52,24/08/2025,17:32:52,"[0, 161, 0, 0, 0, 253, 0, 229, 255]",0.000,48.5
24/08/2025 17:32:53,24/08/2025,17:32:53,"[0, 161, 0, 0, 175, 253, 0, 229, 255]",0.175,48.5
24/08/2025 17:32:54,24/08/2025,17:32:54,"[0, 161, 0, 0, 186, 253, 0, 228, 255]",0.186,48.4
24/08/2025 17:32:55,24/08/2025,17:32:55,"[0, 161, 0, 0, 34, 253, 0, 229, 255]",0.034,48.5
24/08/2025 17:32:56,24/08/2025,17:32:56,"[0, 161, 0, 0, 34, 253, 0, 229, 255]",0.034,48.5
24/08/2025 17:32:57,24/08/2025,17:32:57,"[0, 161, 0, 0, 0, 253, 0, 228, 255]",0.000,48.4
24/08/2025 17:32:58,24/08/2025,17:32:58,"[0, 161, 0, 0, 104, 253, 0, 228, 255]",0.104,48.4
24/08/2025 17:32:59,24/08/2025,17:32:59,"[0, 161, 0, 0, 0, 253, 0, 228, 255]",0.000,48.4
24/08/2025 17:33:00,24/08/2025,17:33:00,"[0, 161, 0, 0, 0, 253, 0, 229, 255]",0.000,48.5
24/08/2025 17:33:01,24/08/2025,17:33:01,"[0, 161, 0, 0, 0, 253, 0, 229, 255]",0.000,48.5
24/08/2025 17:33:02,24/08/2025,17:33:02,"[0, 161, 0, 0, 197, 253, 0, 229, 255]",0.197,48.5
24/08/2025 17:33:03,24/08/2025,17:33:03,"[0, 161, 0, 1, 91, 253, 0, 229, 255]",0.347,48.5
24/08/2025 17:33:04,24/08/2025,17:33:04,"[0, 161, 0, 1, 91, 253, 0, 228, 255]",0.347,48.4
24/08/2025 17:33:05,24/08/2025,17:33:05,"[0, 161, 0, 1, 235, 253, 0, 228, 255]",0.491,48.4
24/08/2025 17:33:06,24/08/2025,17:33:06,"[0, 161, 0, 0, 139, 253, 0, 230, 255]",0.139,48.6
24/08/2025 17:33:07,24/08/2025,17:33:07,"[0, 161, 0, 0, 195, 253, 0, 227, 255]",0.195,48.3
24/08/2025 17:33:08,24/08/2025,17:33:08,"[0, 161, 0, 0, 195, 253, 0, 228, 255]",0.195,48.4
24/08/2025 17:33:09,24/08/2025,17:33:09,"[0, 161, 0, 0, 85, 253, 0, 228, 255]",0.085,48.4
24/08/2025 17:33:10,24/08/2025,17:33:10,"[0, 161, 0, 1, 56, 253, 0, 228, 255]",0.312,48.4
24/08/2025 17:33:11,24/08/2025,17:33:11,"[0, 161, 0, 0, 212, 253, 0, 230, 255]",0.212,48.6
24/08/2025 17:33:12,24/08/2025,17:33:12,"[0, 161, 0, 0, 12, 253, 0, 230, 255]",0.012,48.6
24/08/2025 17:33:13,24/08/2025,17:33:13,"[0, 161, 0, 0, 12, 253, 0, 229, 255]",0.012,48.5
24/08/2025 17:33:14,24/08/2025,17:33:14,"[0, 161, 0, 0, 0, 253, 0, 229, 255]",0.000,48.5
24/08/2025 17:33:15,24/08/2025,17:33:15,"[0, 161, 0, 0, 0, 253, 0, 228, 255]",0.000,48.4
24/08/2025 17:33:16,24/08/2025,17:33:16,"[0, 161, 0, 0, 242, 253, 0, 228, 255]",0.242,48.4
24/08/2025 17:33:17,24/08/2025,17:33:17,"[0, 161, 0, 0, 242, 253, 0, 228, 255]",0.242,48.4
24/08/2025 17:33:18,24/08/2025,17:33:18,"[0, 161, 0, 0, 226, 253, 0, 228, 255]",0.226,48.4
24/08/2025 17:33:19,24/08/2025,17:33:19,"[0, 161, 0, 1, 128, 253, 0, 230, 255]",0.384,48.6
24/08/2025 17:33:20,24/08/2025,17:33:20,"[0, 161, 0, 1, 149, 253, 0, 229, 255]",0.405,48.5
24/08/2025 17:33:21,24/08/2025,17:33:21,"[0, 161, 0, 1, 149, 253, 0, 228, 255]",0.405,48.4
24/08/2025 17:33:22,24/08/2025,17:33:22,"[0, 161, 0, 1, 209, 253, 0, 228, 255]",0.465,48.4
24/08/2025 17:33:23,24/08/2025,17:33:23,"[0, 161, 0, 0, 167, 253, 0, 228, 255]",0.167,48.4
24/08/2025 17:33:24,24/08/2025,17:33:24,"[0, 161, 0, 0, 105, 253, 0, 228, 255]",0.105,48.4
24/08/2025 17:33:25,24/08/2025,17:33:25,"[0, 161, 0, 0, 105, 253, 0, 228, 255]",0.105,48.4
24/08/2025 17:33:26,24/08/2025,17:33:26,"[0, 161, 0, 0, 0, 253, 0, 228, 255]",0.000,48.4
24/08/2025 17:33:27,24/08/2025,17:33:27,"[0, 161, 0, 0, 0, 253, 0, 228, 255]",0.000,48.4
24/08/2025 17:33:28,24/08/2025,17:33:28,"[0, 161, 0, 0, 0, 253, 0, 228, 255]",0.000,48.4
24/08/2025 17:33:29,24/08/2025,17:33:29,"[0, 161, 0, 0, 0, 253, 0, 228, 255]",0.000,48.4
24/08/2025 17:33:30,24/08/2025,17:33:30,"[0, 161, 0, 0, 0, 253, 0, 228, 255]",0.000,48.4
24/08/2025 17:33:31,24/08/2025,17:33:31,"[0, 161, 0, 0, 0, 253, 0, 228, 255]",0.000,48.4
24/08/2025 17:33:32,24/08/2025,17:33:32,"[0, 161, 0, 0, 0, 253, 0, 229, 255]",0.000,48.5
24/08/2025 17:33:33,24/08/2025,17:33:33,"[0, 161, 0, 0, 34, 253, 0, 229, 255]",0.034,48.5
24/08/2025 17:33:34,24/08/2025,17:33:34,"[0, 161, 0, 0, 34, 253, 0, 228, 255]",0.034,48.4
24/08/2025 17:33:35,24/08/2025,17:33:35,"[0, 161, 0, 1, 128, 253, 0, 228, 255]",0.384,48.4
24/08/2025 17:33:36,24/08/2025,17:33:36,"[0, 161, 0, 0, 132, 253, 0, 228, 255]",0.132,48.4
24/08/2025 17:33:37,24/08/2025,17:33:37,"[0, 161, 0, 0, 144, 253, 0, 228, 255]",0.144,48.4
24/08/2025 17:33:38,24/08/2025,17:33:38,"[0, 161, 0, 0, 144, 253, 0, 228, 255]",0.144,48.4
24/08/2025 17:33:39,24/08/2025,17:33:39,"[0, 161, 0, 1, 30, 253, 0, 228, 255]",0.286,48.4
24/08/2025 17:33:40,24/08/2025,17:33:40,"[0, 161, 0, 0, 0, 253, 0, 228, 255]",0.000,48.4
24/08/2025 17:33:41,24/08/2025,17:33:41,"[0, 161, 0, 1, 31, 253, 0, 228, 255]",0.287,48.4
24/08/2025 17:33:42,24/08/2025,17:33:42,"[0, 161, 0, 1, 31, 253, 0, 227, 255]",0.287,48.3
24/08/2025 17:33:43,24/08/2025,17:33:43,"[0, 161, 0, 1, 46, 253, 0, 229, 255]",0.302,48.5
24/08/2025 17:33:44,24/08/2025,17:33:44,"[0, 161, 0, 1, 204, 253, 0, 229, 255]",0.460,48.5
24/08/2025 17:33:45,24/08/2025,17:33:45,"[0, 161, 0, 0, 0, 253, 0, 227, 255]",0.000,48.3
24/08/2025 17:33:46,24/08/2025,17:33:46,"[0, 161, 0, 0, 0, 253, 0, 228, 255]",0.000,48.4
24/08/2025 17:33:47,24/08/2025,17:33:47,"[0, 161, 0, 0, 109, 253, 0, 228, 255]",0.109,48.4
24/08/2025 17:33:48,24/08/2025,17:33:48,"[0, 161, 0, 0, 190, 253, 0, 228, 255]",0.190,48.4
24/08/2025 17:33:49,24/08/2025,17:33:49,"[0, 161, 0, 0, 30, 253, 0, 228, 255]",0.030,48.4
24/08/2025 17:33:50,24/08/2025,17:33:50,"[0, 161, 0, 0, 30, 253, 0, 228, 255]",0.030,48.4
24/08/2025 17:33:51,24/08/2025,17:33:51,"[0, 161, 0, 0, 255, 253, 0, 228, 255]",0.255,48.4
24/08/2025 17:33:52,24/08/2025,17:33:52,"[0, 161, 0, 0, 59, 253, 0, 227, 255]",0.059,48.3
24/08/2025 17:33:53,24/08/2025,17:33:53,"[0, 161, 0, 0, 0, 253, 0, 228, 255]",0.000,48.4
24/08/2025 17:33:54,24/08/2025,17:33:54,"[0, 161, 0, 0, 0, 253, 0, 228, 255]",0.000,48.4
24/08/2025 17:33:55,24/08/2025,17:33:55,"[0, 161, 0, 0, 0, 253, 0, 228, 255]",0.000,48.4
24/08/2025 17:33:56,24/08/2025,17:33:56,"[0, 161, 0, 0, 0, 253, 0, 228, 255]",0.000,48.4
24/08/2025 17:33:57,24/08/2025,17:33:57,"[0, 161, 0, 0, 0, 253, 0, 228, 255]",0.000,48.4
24/08/2025 17:33:58,24/08/2025,17:33:58,"[0, 161, 0, 0, 0, 253, 0, 228, 255]",0.000,48.4
24/08/2025 17:33:59,24/08/2025,17:33:59,"[0, 161, 0, 0, 0, 253, 0, 228, 255]",0.000,48.4
24/08/2025 17:34:00,24/08/2025,17:34:00,"[0, 161, 0, 0, 0, 253, 0, 229, 255]",0.000,48.5
24/08/2025 17:34:01,24/08/2025,17:34:01,"[0, 161, 0, 0, 0, 253, 0, 228, 255]",0.000,48.4
24/08/2025 17:34:02,24/08/2025,17:34:02,"[0, 161, 0, 0, 0, 253, 0, 228, 255]",0.000,48.4
24/08/2025 17:34:03,24/08/2025,17:34:03,"[0, 161, 0, 0, 0, 253, 0, 228, 255]",0.000,48.4
24/08/2025 17:34:04,24/08/2025,17:34:04,"[0, 161, 0, 0, 0, 253, 0, 228, 255]",0.000,48.4
24/08/2025 17:34:05,24/08/2025,17:34:05,"[0, 161, 0, 0, 0, 253, 0, 228, 255]",0.000,48.4
24/08/2025 17:34:06,24/08/2025,17:34:06,"[0, 161, 0, 0, 0, 253, 0, 227, 255]",0.000,48.3
24/08/2025 17:34:07,24/08/2025,17:34:07,"[0, 161, 0, 0, 0, 253, 0, 228, 255]",0.000,48.4
24/08/2025 17:34:08,24/08/2025,17:34:08,"[0, 161, 0, 0, 0, 253, 0, 230, 255]",0.000,48.6
24/08/2025 17:34:09,24/08/2025,17:34:09,"[0, 161, 0, 0, 0, 253, 0, 228, 255]",0.000,48.4
24/08/2025 17:34:10,24/08/2025,17:34:10,"[0, 161, 0, 0, 202, 253, 0, 229, 255]",0.202,48.5
24/08/2025 17:34:11,24/08/2025,17:34:11,"[0, 161, 0, 0, 202, 253, 0, 228, 255]",0.202,48.4
24/08/2025 17:34:12,24/08/2025,17:34:12,"[0, 161, 0, 0, 168, 253, 0, 228, 255]",0.168,48.4
24/08/2025 17:34:13,24/08/2025,17:34:13,"[0, 161, 0, 0, 192, 253, 0, 228, 255]",0.192,48.4
24/08/2025 17:34:14,24/08/2025,17:34:14,"[0, 161, 0, 0, 0, 253, 0, 228, 255]",0.000,48.4
24/08/2025 17:34:15,24/08/2025,17:34:15,"[0, 161, 0, 0, 139, 253, 0, 228, 255]",0.139,48.4
24/08/2025 17:34:16,24/08/2025,17:34:16,"[0, 161, 0, 0, 139, 253, 0, 228, 255]",0.139,48.4
24/08/2025 17:34:17,24/08/2025,17:34:17,"[0, 161, 0, 1, 7, 253, 0, 226, 255]",0.263,48.2
24/08/2025 17:34:18,24/08/2025,17:34:18,"[0, 161, 0, 0, 141, 253, 0, 226, 255]",0.141,48.2
24/08/2025 17:34:19,24/08/2025,17:34:19,"[0, 161, 0, 0, 157, 253, 0, 228, 255]",0.157,48.4
24/08/2025 17:34:20,24/08/2025,17:34:20,"[0, 161, 0, 0, 157, 253, 0, 227, 255]",0.157,48.3
24/08/2025 17:34:21,24/08/2025,17:34:21,"[0, 161, 0, 1, 78, 253, 0, 228, 255]",0.334,48.4
24/08/2025 17:34:22,24/08/2025,17:34:22,"[0, 161, 0, 0, 124, 253, 0, 228, 255]",0.124,48.4
24/08/2025 17:34:23,24/08/2025,17:34:23,"[0, 161, 0, 1, 99, 253, 0, 227, 255]",0.355,48.3
24/08/2025 17:34:24,24/08/2025,17:34:24,"[0, 161, 0, 1, 99, 253, 0, 228, 255]",0.355,48.4
24/08/2025 17:34:25,24/08/2025,17:34:25,"[0, 161, 0, 0, 240, 253, 0, 228, 255]",0.240,48.4
24/08/2025 17:34:26,24/08/2025,17:34:26,"[0, 161, 0, 0, 0, 253, 0, 228, 255]",0.000,48.4
24/08/2025 17:34:27,24/08/2025,17:34:27,"[0, 161, 0, 0, 197, 253, 0, 228, 255]",0.197,48.4
24/08/2025 17:34:28,24/08/2025,17:34:28,"[0, 161, 0, 0, 197, 253, 0, 228, 255]",0.197,48.4
24/08/2025 17:34:29,24/08/2025,17:34:29,"[0, 161, 0, 0, 0, 253, 0, 228, 255]",0.000,48.4
24/08/2025 17:34:30,24/08/2025,17:34:30,"[0, 161, 0, 0, 0, 253, 0, 226, 255]",0.000,48.2
24/08/2025 17:34:31,24/08/2025,17:34:31,"[0, 161, 0, 0, 183, 253, 0, 229, 255]",0.183,48.5
24/08/2025 17:34:32,24/08/2025,17:34:32,"[0, 161, 0, 0, 183, 253, 0, 228, 255]",0.183,48.4
24/08/2025 17:34:33,24/08/2025,17:34:33,"[0, 161, 0, 0, 0, 253, 0, 228, 255]",0.000,48.4
24/08/2025 17:34:34,24/08/2025,17:34:34,"[0, 161, 0, 0, 0, 253, 0, 228, 255]",0.000,48.4
24/08/2025 17:34:35,24/08/2025,17:34:35,"[0, 161, 0, 0, 73, 253, 0, 228, 255]",0.073,48.4
24/08/2025 17:34:36,24/08/2025,17:34:36,"[0, 161, 0, 0, 73, 253, 0, 228, 255]",0.073,48.4
24/08/2025 17:34:37,24/08/2025,17:34:37,"[0, 161, 0, 1, 17, 253, 0, 228, 255]",0.273,48.4
24/08/2025 17:34:38,24/08/2025,17:34:38,"[0, 161, 0, 0, 157, 253, 0, 228, 255]",0.157,48.4
24/08/2025 17:34:39,24/08/2025,17:34:39,"[0, 161, 0, 0, 13, 253, 0, 227, 255]",0.013,48.3
24/08/2025 17:34:40,24/08/2025,17:34:40,"[0, 161, 0, 0, 0, 253, 0, 228, 255]",0.000,48.4
24/08/2025 17:34:41,24/08/2025,17:34:41,"[0, 161, 0, 0, 0, 253, 0, 228, 255]",0.000,48.4
24/08/2025 17:34:42,24/08/2025,17:34:42,"[0, 161, 0, 0, 15, 253, 0, 227, 255]",0.015,48.3
24/08/2025 17:34:43,24/08/2025,17:34:43,"[0, 161, 0, 0, 216, 253, 0, 228, 255]",0.216,48.4
24/08/2025 17:34:44,24/08/2025,17:34:44,"[0, 161, 0, 0, 64, 253, 0, 228, 255]",0.064,48.4
