Timestamp,Date,Time,Raw_Data,Wind_Speed,Temperature
14/09/2025 12:19:41,14/09/2025,12:19:41,"[0, 161, 0, 0, 230, 253, 1, 43, 255]",0.230,29.9
14/09/2025 12:19:42,14/09/2025,12:19:42,"[0, 161, 0, 1, 145, 253, 1, 40, 255]",0.401,29.6
14/09/2025 12:19:43,14/09/2025,12:19:43,"[0, 161, 0, 1, 213, 253, 1, 41, 255]",0.469,29.7
14/09/2025 12:19:44,14/09/2025,12:19:44,"[0, 161, 0, 1, 213, 253, 1, 40, 255]",0.469,29.6
14/09/2025 12:19:45,14/09/2025,12:19:45,"[0, 161, 0, 0, 45, 253, 1, 41, 255]",0.045,29.7
14/09/2025 12:19:46,14/09/2025,12:19:46,"[0, 161, 0, 1, 47, 253, 1, 39, 255]",0.303,29.5
14/09/2025 12:19:47,14/09/2025,12:19:47,"[0, 161, 0, 2, 202, 253, 1, 40, 255]",0.714,29.6
14/09/2025 12:19:48,14/09/2025,12:19:48,"[0, 161, 0, 2, 202, 253, 1, 38, 255]",0.714,29.4
14/09/2025 12:19:49,14/09/2025,12:19:49,"[0, 161, 0, 2, 158, 253, 1, 40, 255]",0.670,29.6
14/09/2025 12:19:50,14/09/2025,12:19:50,"[0, 161, 0, 1, 94, 253, 1, 41, 255]",0.350,29.7
14/09/2025 12:19:51,14/09/2025,12:19:51,"[0, 161, 0, 1, 225, 253, 1, 41, 255]",0.481,29.7
14/09/2025 12:19:52,14/09/2025,12:19:52,"[0, 161, 0, 0, 0, 253, 1, 40, 255]",0.000,29.6
14/09/2025 12:19:53,14/09/2025,12:19:53,"[0, 161, 0, 0, 0, 253, 1, 40, 255]",0.000,29.6
14/09/2025 12:19:54,14/09/2025,12:19:54,"[0, 161, 0, 0, 88, 253, 1, 42, 255]",0.088,29.8
14/09/2025 12:19:55,14/09/2025,12:19:55,"[0, 161, 0, 2, 10, 253, 1, 40, 255]",0.522,29.6
14/09/2025 12:19:56,14/09/2025,12:19:56,"[0, 161, 0, 1, 159, 253, 1, 41, 255]",0.415,29.7
14/09/2025 12:19:57,14/09/2025,12:19:57,"[0, 161, 0, 1, 159, 253, 1, 39, 255]",0.415,29.5
14/09/2025 12:19:58,14/09/2025,12:19:58,"[0, 161, 0, 0, 0, 253, 1, 41, 255]",0.000,29.7
14/09/2025 12:19:59,14/09/2025,12:19:59,"[0, 161, 0, 0, 168, 253, 1, 41, 255]",0.168,29.7
14/09/2025 12:20:00,14/09/2025,12:20:00,"[0, 161, 0, 2, 116, 253, 1, 38, 255]",0.628,29.4
14/09/2025 12:20:01,14/09/2025,12:20:01,"[0, 161, 0, 2, 116, 253, 1, 39, 255]",0.628,29.5
14/09/2025 12:20:02,14/09/2025,12:20:02,"[0, 161, 0, 1, 122, 253, 1, 40, 255]",0.378,29.6
14/09/2025 12:20:03,14/09/2025,12:20:03,"[0, 161, 0, 1, 124, 253, 1, 39, 255]",0.380,29.5
14/09/2025 12:20:04,14/09/2025,12:20:04,"[0, 161, 0, 0, 18, 253, 1, 40, 255]",0.018,29.6
14/09/2025 12:20:05,14/09/2025,12:20:05,"[0, 161, 0, 0, 18, 253, 1, 40, 255]",0.018,29.6
14/09/2025 12:20:06,14/09/2025,12:20:06,"[0, 161, 0, 0, 204, 253, 1, 38, 255]",0.204,29.4
14/09/2025 12:20:07,14/09/2025,12:20:07,"[0, 161, 0, 0, 11, 253, 1, 41, 255]",0.011,29.7
14/09/2025 12:20:08,14/09/2025,12:20:08,"[0, 161, 0, 1, 128, 253, 1, 39, 255]",0.384,29.5
14/09/2025 12:20:09,14/09/2025,12:20:09,"[0, 161, 0, 1, 128, 253, 1, 37, 255]",0.384,29.3
14/09/2025 12:20:10,14/09/2025,12:20:10,"[0, 161, 0, 3, 97, 253, 1, 37, 255]",0.865,29.3
14/09/2025 12:20:11,14/09/2025,12:20:11,"[0, 161, 0, 1, 178, 253, 1, 37, 255]",0.434,29.3
14/09/2025 12:20:12,14/09/2025,12:20:12,"[0, 161, 0, 0, 54, 253, 1, 37, 255]",0.054,29.3
14/09/2025 12:20:13,14/09/2025,12:20:13,"[0, 161, 0, 0, 230, 253, 1, 40, 255]",0.230,29.6
14/09/2025 12:20:14,14/09/2025,12:20:14,"[0, 161, 0, 0, 230, 253, 1, 40, 255]",0.230,29.6
14/09/2025 12:20:15,14/09/2025,12:20:15,"[0, 161, 0, 1, 78, 253, 1, 35, 255]",0.334,29.1
14/09/2025 12:20:16,14/09/2025,12:20:16,"[0, 161, 0, 0, 207, 253, 1, 36, 255]",0.207,29.2
14/09/2025 12:20:17,14/09/2025,12:20:17,"[0, 161, 0, 0, 68, 253, 1, 37, 255]",0.068,29.3
14/09/2025 12:20:18,14/09/2025,12:20:18,"[0, 161, 0, 0, 68, 253, 1, 40, 255]",0.068,29.6
14/09/2025 12:20:19,14/09/2025,12:20:19,"[0, 161, 0, 0, 0, 253, 1, 40, 255]",0.000,29.6
14/09/2025 12:20:20,14/09/2025,12:20:20,"[0, 161, 0, 0, 0, 253, 1, 39, 255]",0.000,29.5
14/09/2025 12:20:21,14/09/2025,12:20:21,"[0, 161, 0, 0, 223, 253, 1, 38, 255]",0.223,29.4
14/09/2025 12:20:22,14/09/2025,12:20:22,"[0, 161, 0, 0, 223, 253, 1, 38, 255]",0.223,29.4
14/09/2025 12:20:23,14/09/2025,12:20:23,"[0, 161, 0, 1, 89, 253, 1, 38, 255]",0.345,29.4
14/09/2025 12:20:24,14/09/2025,12:20:24,"[0, 161, 0, 1, 165, 253, 1, 38, 255]",0.421,29.4
14/09/2025 12:20:25,14/09/2025,12:20:25,"[0, 161, 0, 0, 138, 253, 1, 36, 255]",0.138,29.2
14/09/2025 12:20:26,14/09/2025,12:20:26,"[0, 161, 0, 0, 138, 253, 1, 39, 255]",0.138,29.5
14/09/2025 12:20:27,14/09/2025,12:20:27,"[0, 161, 0, 1, 163, 253, 1, 37, 255]",0.419,29.3
14/09/2025 12:20:28,14/09/2025,12:20:28,"[0, 161, 0, 3, 147, 253, 1, 34, 255]",0.915,29.0
14/09/2025 12:20:29,14/09/2025,12:20:29,"[0, 161, 0, 1, 60, 253, 1, 34, 255]",0.316,29.0
14/09/2025 12:20:30,14/09/2025,12:20:30,"[0, 161, 0, 1, 60, 253, 1, 35, 255]",0.316,29.1
14/09/2025 12:20:31,14/09/2025,12:20:31,"[0, 161, 0, 0, 224, 253, 1, 37, 255]",0.224,29.3
14/09/2025 12:20:32,14/09/2025,12:20:32,"[0, 161, 0, 0, 109, 253, 1, 36, 255]",0.109,29.2
14/09/2025 12:20:33,14/09/2025,12:20:33,"[0, 161, 0, 0, 0, 253, 1, 37, 255]",0.000,29.3
14/09/2025 12:20:34,14/09/2025,12:20:34,"[0, 161, 0, 0, 248, 253, 1, 36, 255]",0.248,29.2
14/09/2025 12:20:35,14/09/2025,12:20:35,"[0, 161, 0, 0, 248, 253, 1, 36, 255]",0.248,29.2
14/09/2025 12:20:36,14/09/2025,12:20:36,"[0, 161, 0, 1, 91, 253, 1, 36, 255]",0.347,29.2
14/09/2025 12:20:37,14/09/2025,12:20:37,"[0, 161, 0, 2, 54, 253, 1, 35, 255]",0.566,29.1
14/09/2025 12:20:38,14/09/2025,12:20:38,"[0, 161, 0, 1, 254, 253, 1, 34, 255]",0.510,29.0
14/09/2025 12:20:39,14/09/2025,12:20:39,"[0, 161, 0, 1, 254, 253, 1, 34, 255]",0.510,29.0
14/09/2025 12:20:40,14/09/2025,12:20:40,"[0, 161, 0, 0, 171, 253, 1, 36, 255]",0.171,29.2
14/09/2025 12:20:41,14/09/2025,12:20:41,"[0, 161, 0, 1, 212, 253, 1, 36, 255]",0.468,29.2
14/09/2025 12:20:42,14/09/2025,12:20:42,"[0, 161, 0, 3, 19, 253, 1, 34, 255]",0.787,29.0
14/09/2025 12:20:43,14/09/2025,12:20:43,"[0, 161, 0, 3, 19, 253, 1, 33, 255]",0.787,28.9
14/09/2025 12:20:44,14/09/2025,12:20:44,"[0, 161, 0, 1, 86, 253, 1, 35, 255]",0.342,29.1
14/09/2025 12:20:45,14/09/2025,12:20:45,"[0, 161, 0, 0, 173, 253, 1, 35, 255]",0.173,29.1
14/09/2025 12:20:46,14/09/2025,12:20:46,"[0, 161, 0, 0, 108, 253, 1, 36, 255]",0.108,29.2
14/09/2025 12:20:47,14/09/2025,12:20:47,"[0, 161, 0, 0, 108, 253, 1, 35, 255]",0.108,29.1
14/09/2025 12:20:48,14/09/2025,12:20:48,"[0, 161, 0, 0, 0, 253, 1, 35, 255]",0.000,29.1
14/09/2025 12:20:49,14/09/2025,12:20:49,"[0, 161, 0, 1, 18, 253, 1, 35, 255]",0.274,29.1
14/09/2025 12:20:50,14/09/2025,12:20:50,"[0, 161, 0, 0, 249, 253, 1, 36, 255]",0.249,29.2
14/09/2025 12:20:51,14/09/2025,12:20:51,"[0, 161, 0, 0, 249, 253, 1, 35, 255]",0.249,29.1
14/09/2025 12:20:52,14/09/2025,12:20:52,"[0, 161, 0, 0, 177, 253, 1, 33, 255]",0.177,28.9
14/09/2025 12:20:53,14/09/2025,12:20:53,"[0, 161, 0, 0, 161, 253, 1, 35, 255]",0.161,29.1
14/09/2025 12:20:54,14/09/2025,12:20:54,"[0, 161, 0, 0, 219, 253, 1, 32, 255]",0.219,28.8
14/09/2025 12:20:55,14/09/2025,12:20:55,"[0, 161, 0, 1, 240, 253, 1, 34, 255]",0.496,29.0
14/09/2025 12:20:56,14/09/2025,12:20:56,"[0, 161, 0, 1, 240, 253, 1, 34, 255]",0.496,29.0
14/09/2025 12:20:57,14/09/2025,12:20:57,"[0, 161, 0, 2, 42, 253, 1, 33, 255]",0.554,28.9
14/09/2025 12:20:58,14/09/2025,12:20:58,"[0, 161, 0, 1, 100, 253, 1, 33, 255]",0.356,28.9
14/09/2025 12:20:59,14/09/2025,12:20:59,"[0, 161, 0, 0, 2, 253, 1, 33, 255]",0.002,28.9
14/09/2025 12:21:00,14/09/2025,12:21:00,"[0, 161, 0, 0, 2, 253, 1, 34, 255]",0.002,29.0
