Timestamp,Date,Time,Raw_Data,Wind_Speed,Temperature
10/09/2025 00:00:00,10/09/2025,00:00:00,"[0, 161, 0, 0, 0, 253, 1, 43, 255]",0.000,29.9
10/09/2025 00:00:01,10/09/2025,00:00:01,"[0, 161, 0, 0, 0, 253, 1, 44, 255]",0.000,30.0
10/09/2025 00:00:02,10/09/2025,00:00:02,"[0, 161, 0, 0, 0, 253, 1, 44, 255]",0.000,30.0
10/09/2025 00:00:03,10/09/2025,00:00:03,"[0, 161, 0, 0, 0, 253, 1, 43, 255]",0.000,29.9
10/09/2025 00:00:04,10/09/2025,00:00:04,"[0, 161, 0, 0, 0, 253, 1, 44, 255]",0.000,30.0
10/09/2025 00:00:05,10/09/2025,00:00:05,"[0, 161, 0, 0, 0, 253, 1, 42, 255]",0.000,29.8
10/09/2025 00:00:06,10/09/2025,00:00:06,"[0, 161, 0, 0, 0, 253, 1, 43, 255]",0.000,29.9
10/09/2025 00:00:07,10/09/2025,00:00:07,"[0, 161, 0, 0, 0, 253, 1, 43, 255]",0.000,29.9
10/09/2025 00:00:08,10/09/2025,00:00:08,"[0, 161, 0, 0, 0, 253, 1, 43, 255]",0.000,29.9
10/09/2025 00:00:09,10/09/2025,00:00:09,"[0, 161, 0, 0, 0, 253, 1, 43, 255]",0.000,29.9
10/09/2025 00:00:10,10/09/2025,00:00:10,"[0, 161, 0, 0, 0, 253, 1, 41, 255]",0.000,29.7
10/09/2025 00:00:11,10/09/2025,00:00:11,"[0, 161, 0, 0, 0, 253, 1, 43, 255]",0.000,29.9
10/09/2025 00:00:12,10/09/2025,00:00:12,"[0, 161, 0, 0, 0, 253, 1, 42, 255]",0.000,29.8
10/09/2025 00:00:13,10/09/2025,00:00:13,"[0, 161, 0, 0, 0, 253, 1, 43, 255]",0.000,29.9
10/09/2025 00:00:14,10/09/2025,00:00:14,"[0, 161, 0, 0, 0, 253, 1, 43, 255]",0.000,29.9
10/09/2025 00:00:15,10/09/2025,00:00:15,"[0, 161, 0, 0, 0, 253, 1, 43, 255]",0.000,29.9
10/09/2025 00:00:16,10/09/2025,00:00:16,"[0, 161, 0, 0, 0, 253, 1, 45, 255]",0.000,30.1
10/09/2025 00:00:17,10/09/2025,00:00:17,"[0, 161, 0, 0, 0, 253, 1, 45, 255]",0.000,30.1
10/09/2025 00:00:18,10/09/2025,00:00:18,"[0, 161, 0, 0, 0, 253, 1, 44, 255]",0.000,30.0
10/09/2025 00:00:19,10/09/2025,00:00:19,"[0, 161, 0, 0, 0, 253, 1, 44, 255]",0.000,30.0
10/09/2025 00:00:20,10/09/2025,00:00:20,"[0, 161, 0, 0, 0, 253, 1, 42, 255]",0.000,29.8
