Timestamp,Date,Time,Raw_Data,Wind_Speed,Temperature
08/09/2025 00:00:00,08/09/2025,00:00:00,"[0, 161, 0, 0, 0, 253, 0, 219, 255]",0.000,47.5
08/09/2025 00:00:01,08/09/2025,00:00:01,"[0, 161, 0, 0, 0, 253, 0, 219, 255]",0.000,47.5
08/09/2025 00:00:02,08/09/2025,00:00:02,"[0, 161, 0, 0, 0, 253, 0, 217, 255]",0.000,47.3
08/09/2025 00:00:03,08/09/2025,00:00:03,"[0, 161, 0, 0, 0, 253, 0, 220, 255]",0.000,47.6
08/09/2025 00:00:04,08/09/2025,00:00:04,"[0, 161, 0, 0, 50, 253, 0, 220, 255]",0.050,47.6
08/09/2025 00:00:05,08/09/2025,00:00:05,"[0, 161, 0, 0, 50, 253, 0, 218, 255]",0.050,47.4
08/09/2025 00:00:06,08/09/2025,00:00:06,"[0, 161, 0, 0, 0, 253, 0, 217, 255]",0.000,47.3
08/09/2025 00:00:07,08/09/2025,00:00:07,"[0, 161, 0, 0, 0, 253, 0, 218, 255]",0.000,47.4
08/09/2025 00:00:08,08/09/2025,00:00:08,"[0, 161, 0, 0, 0, 253, 0, 216, 255]",0.000,47.2
08/09/2025 00:00:09,08/09/2025,00:00:09,"[0, 161, 0, 0, 0, 253, 0, 216, 255]",0.000,47.2
08/09/2025 00:00:10,08/09/2025,00:00:10,"[0, 161, 0, 0, 0, 253, 0, 219, 255]",0.000,47.5
08/09/2025 00:00:11,08/09/2025,00:00:11,"[0, 161, 0, 0, 0, 253, 0, 217, 255]",0.000,47.3
08/09/2025 00:00:12,08/09/2025,00:00:12,"[0, 161, 0, 0, 0, 253, 0, 219, 255]",0.000,47.5
08/09/2025 00:00:13,08/09/2025,00:00:13,"[0, 161, 0, 0, 45, 253, 0, 217, 255]",0.045,47.3
08/09/2025 00:00:14,08/09/2025,00:00:14,"[0, 161, 0, 0, 45, 253, 0, 220, 255]",0.045,47.6
08/09/2025 00:00:15,08/09/2025,00:00:15,"[0, 161, 0, 0, 0, 253, 0, 221, 255]",0.000,47.7
08/09/2025 00:00:16,08/09/2025,00:00:16,"[0, 161, 0, 0, 0, 253, 0, 219, 255]",0.000,47.5
08/09/2025 00:00:17,08/09/2025,00:00:17,"[0, 161, 0, 0, 0, 253, 0, 219, 255]",0.000,47.5
08/09/2025 00:00:18,08/09/2025,00:00:18,"[0, 161, 0, 0, 0, 253, 0, 217, 255]",0.000,47.3
08/09/2025 00:00:19,08/09/2025,00:00:19,"[0, 161, 0, 0, 0, 253, 0, 219, 255]",0.000,47.5
08/09/2025 00:00:20,08/09/2025,00:00:20,"[0, 161, 0, 0, 0, 253, 0, 217, 255]",0.000,47.3
08/09/2025 00:00:21,08/09/2025,00:00:21,"[0, 161, 0, 0, 0, 253, 0, 217, 255]",0.000,47.3
08/09/2025 00:00:22,08/09/2025,00:00:22,"[0, 161, 0, 0, 0, 253, 0, 220, 255]",0.000,47.6
08/09/2025 00:00:23,08/09/2025,00:00:23,"[0, 161, 0, 0, 101, 253, 0, 217, 255]",0.101,47.3
