Date,Time,PC0.1_calibrated,PC0.1,PC0.3,PC0.5,PC1.0,PC2.5,PC5.0,PC10,PM0.1,PM0.3,PM0.5,PM1.0,PM2.5,PM5.0,PM10
2025/09/12,00:00:00,432.840000,43284,17313,12834,548,5,0,0,0.03960996,0.46739540,1.93543909,2.43734873,2.45674346,2.47094203,2.47094203
2025/09/12,00:00:01,432.860000,43286,17314,12831,549,4,0,0,0.03961157,0.46741448,1.93517130,2.43785694,2.45572308,2.46992165,2.46992165
2025/09/12,00:00:02,434.150000,43415,17366,13244,558,5,0,0,0.03972979,0.46880922,1.98377440,2.49505563,2.51445036,2.53192791,2.53192791
2025/09/12,00:00:03,435.940000,43594,17437,13850,573,7,0,0,0.03989353,0.47074162,2.05503083,2.57962684,2.60514680,2.62698600,2.62698600
2025/09/12,00:00:04,437.710000,43771,17508,14590,592,11,0,0,0.04005544,0.47265212,2.14158269,2.68388782,2.72676439,2.75624422,2.75624422
2025/09/12,00:00:05,439.770000,43977,17591,15426,614,16,1,0,0.04024410,0.47487815,2.23936459,2.80147992,2.86260568,2.89864346,2.89864346
2025/09/12,00:00:06,441.390000,44139,17655,16079,628,21,1,0,0.04039266,0.47663133,2.31581413,2.89072721,2.96767738,3.00807681,3.00807681
2025/09/12,00:00:07,442.870000,44287,17715,16634,637,25,1,0,0.04052817,0.47823010,2.38090810,2.96432068,3.05467045,3.09834886,3.09834886
2025/09/12,00:00:08,444.020000,44402,17761,17024,641,28,1,0,0.04063336,0.47947135,2.42672806,3.01401885,3.11521696,3.15997805,3.15997805
2025/09/12,00:00:09,444.080000,44408,17763,17060,637,30,1,0,0.04063859,0.47953329,2.43095868,3.01446826,3.12332380,3.16919850,3.16919850
2025/09/12,00:00:10,442.760000,44276,17710,16685,626,31,1,0,0.04051741,0.47810329,2.38661012,2.96010112,3.07444226,3.11920335,3.11920335
2025/09/12,00:00:11,441.010000,44101,17640,16161,613,31,1,0,0.04035712,0.47621188,2.32482267,2.88632396,3.00156130,3.04523971,3.04523971
