Date,Time,PC0.1_calibrated,PC0.1,PC0.3,PC0.5,PC1.0,PC2.5,PC5.0,PC10,PM0.1,PM0.3,PM0.5,PM1.0,PM2.5,PM5.0,PM10
2025/10/19,00:00:00,377.370000,37737,15094,9097,334,14,1,0,0.03453359,0.40749440,1.44810588,1.75433855,1.80780688,1.85912592,1.85912592
2025/10/19,00:00:01,376.280000,37628,15051,8968,328,13,1,0,0.03443438,0.40632369,1.43213485,1.73267922,1.78193759,1.82997765,1.82997765
2025/10/19,00:00:02,375.760000,37576,15030,8884,324,12,1,0,0.03438687,0.40576312,1.42200503,1.71886519,1.76569876,1.81265614,1.81265614
2025/10/19,00:00:03,376.780000,37678,15071,9027,340,13,1,0,0.03447968,0.40685850,1.43941138,1.75146046,1.80046225,1.84850231,1.84850231
2025/10/19,00:00:04,378.370000,37837,15135,9214,371,15,1,0,0.03462537,0.40857738,1.46256329,1.80295409,1.85795463,1.90819099,1.90819099
2025/10/19,00:00:05,379.650000,37965,15186,9351,408,17,1,0,0.03474274,0.40996257,1.47960918,1.85322197,1.91804817,1.96936721,1.96936721
2025/10/19,00:00:06,380.820000,38082,15233,9458,441,20,1,0,0.03484971,0.41122478,1.49309867,1.89725035,1.96999055,2.02130959,2.02130959
2025/10/19,00:00:07,382.150000,38215,15286,9574,472,22,1,0,0.03497154,0.41266242,1.50785412,1.93989547,2.02029311,2.07161215,2.07161215
2025/10/19,00:00:08,382.970000,38297,15318,9631,499,23,1,0,0.03504581,0.41353855,1.51524583,1.97223569,2.05837550,2.10969454,2.10969454
2025/10/19,00:00:09,383.660000,38366,15346,9667,524,25,1,0,0.03510937,0.41428881,1.52011227,2.00027260,2.09151857,2.14175493,2.14175493
2025/10/19,00:00:10,383.860000,38386,15354,9668,546,26,1,0,0.03512773,0.41450523,1.52044181,2.02076831,2.11507509,2.16422877,2.16422877
2025/10/19,00:00:11,383.130000,38313,15325,9562,551,25,1,0,0.03506116,0.41371969,1.50753800,2.01200078,2.10528849,2.15004958,2.15004958
2025/10/19,00:00:12,383.050000,38305,15322,9578,547,25,1,0,0.03505363,0.41363102,1.50922272,2.01055035,2.10204928,2.14353139,2.14353139
2025/10/19,00:00:13,383.350000,38335,15334,9676,539,23,1,0,0.03508071,0.41395039,1.52074324,2.01447641,2.10010669,2.13834076,2.13834076
2025/10/19,00:00:14,384.220000,38422,15368,9892,533,22,1,0,0.03516053,0.41489229,1.54643046,2.03502531,2.11644201,2.15247979,2.15247979
2025/10/19,00:00:15,386.110000,38611,15444,10414,534,22,1,0,0.03533333,0.41693146,1.60819604,2.09740493,2.17729304,2.21333082,2.21333082
2025/10/19,00:00:16,388.630000,38863,15545,11104,544,22,1,0,0.03556455,0.41965991,1.68984614,2.18781350,2.26770161,2.30373939,2.30373939
2025/10/19,00:00:17,390.910000,39091,15636,11789,554,22,1,0,0.03577300,0.42211953,1.77066179,2.27790374,2.35906748,2.39510526,2.39510526
2025/10/19,00:00:18,393.100000,39310,15724,12400,563,22,1,0,0.03597320,0.42448190,1.84286120,2.35860265,2.43976639,2.47580417,2.47580417
2025/10/19,00:00:19,395.030000,39503,15801,12957,573,22,1,0,0.03614958,0.42656303,1.90866778,2.43336079,2.51452453,2.55056231,2.55056231
2025/10/19,00:00:20,395.780000,39578,15831,13300,577,21,1,0,0.03621858,0.42737719,1.94874483,2.47679902,2.55553797,2.58937945,2.58937945
2025/10/19,00:00:21,396.020000,39602,15841,13518,577,20,1,0,0.03624055,0.42763650,1.97386259,2.50233682,2.57737534,2.61013414,2.61013414
2025/10/19,00:00:22,395.420000,39542,15816,13563,574,19,0,0,0.03618536,0.42698536,1.97847065,2.50380973,2.57412514,2.60468765,2.60468765
2025/10/19,00:00:23,393.650000,39365,15746,13280,565,17,0,0,0.03602371,0.42507774,1.94415910,2.46174266,2.52465721,2.55305436,2.55305436
2025/10/19,00:00:24,391.410000,39141,15656,12883,549,15,0,0,0.03581882,0.42266007,1.89636284,2.39953258,2.45568228,2.48296582,2.48296582
2025/10/19,00:00:25,390.040000,39004,15601,12639,537,13,0,0,0.03569366,0.42118335,1.86693763,2.35840866,2.40843313,2.43135501,2.43135501
2025/10/19,00:00:26,389.280000,38928,15571,12535,528,12,0,0,0.03562331,0.42035302,1.85416277,2.33771631,2.38378378,2.40670566,2.40670566
2025/10/19,00:00:27,388.230000,38823,15529,12389,518,11,0,0,0.03552787,0.41922709,1.83640674,2.31058868,2.35244619,2.37317178,2.37317178
2025/10/19,00:00:28,387.020000,38702,15480,12228,510,10,0,0,0.03541671,0.41791531,1.81663497,2.28373949,2.32138342,2.33994365,2.33994365
2025/10/19,00:00:29,386.350000,38635,15454,12097,507,9,0,0,0.03535588,0.41719745,1.80094304,2.26562436,2.29982443,2.31838466,2.31838466
2025/10/19,00:00:30,386.620000,38662,15465,12074,508,8,0,0,0.03538045,0.41748729,1.79860734,2.26393473,2.29583649,2.31439672,2.31439672
2025/10/19,00:00:31,386.940000,38694,15477,12056,509,8,0,0,0.03540985,0.41783428,1.79689419,2.26289967,2.29288616,2.31144639,2.31144639
2025/10/19,00:00:32,387.770000,38777,15511,12090,513,7,0,0,0.03548580,0.41873043,1.80167626,2.27113992,2.29985078,2.31841101,2.31841101
2025/10/19,00:00:33,388.530000,38853,15541,12074,517,7,0,0,0.03555528,0.41955030,1.80060973,2.27395161,2.30100378,2.31956401,2.31956401
2025/10/19,00:00:34,389.780000,38978,15591,12155,523,7,0,0,0.03566952,0.42089832,1.81133313,2.29049233,2.31754450,2.33610473,2.33610473
2025/10/19,00:00:35,391.340000,39134,15653,12304,531,9,1,0,0.03581226,0.42258285,1.82999125,2.31664791,2.35212362,2.38379974,2.38379974
2025/10/19,00:00:36,394.370000,39437,15775,12786,544,14,1,0,0.03608954,0.42585470,1.88835632,2.38674372,2.43944594,2.48532064,2.48532064
2025/10/19,00:00:37,398.150000,39815,15926,13499,560,20,1,0,0.03643581,0.42994068,1.97405412,2.48659636,2.55984609,2.61664039,2.61664039
2025/10/19,00:00:38,402.520000,40252,16100,14289,576,25,2,0,0.03683518,0.43465306,2.06911956,2.59659175,2.68962289,2.75297514,2.75297514
2025/10/19,00:00:39,406.970000,40697,16279,15023,591,30,2,0,0.03724253,0.43945979,2.15794163,2.69921269,2.81023645,2.87903304,2.87903304
2025/10/19,00:00:40,410.460000,41046,16418,15569,601,34,2,0,0.03756214,0.44323119,2.22406097,2.77444556,2.90040114,2.97359032,2.97359032
2025/10/19,00:00:41,413.110000,41311,16524,15930,606,38,2,0,0.03780468,0.44609309,2.26824579,2.82344567,2.96101569,3.03637023,3.03637023
2025/10/19,00:00:42,414.540000,41454,16581,16024,605,40,2,0,0.03793508,0.44763178,2.28058587,2.83494568,2.98157525,3.05912608,3.05912608
2025/10/19,00:00:43,415.260000,41526,16610,15967,602,40,2,0,0.03800084,0.44840782,2.27478982,2.82637046,2.97159791,3.04695245,3.04695245
2025/10/19,00:00:44,414.460000,41446,16578,15567,599,37,2,0,0.03792820,0.44755076,2.22815429,2.77669678,2.91081932,2.98072952,2.98072952
2025/10/19,00:00:45,412.300000,41230,16492,14912,588,33,2,0,0.03772993,0.44521124,2.15094467,2.68969553,2.80939940,2.87383433,2.87383433
2025/10/19,00:00:46,408.690000,40869,16347,14112,574,29,1,0,0.03740014,0.44131974,2.05550047,2.58167961,2.68657815,2.74445514,2.74445514
2025/10/19,00:00:47,404.810000,40481,16192,13350,562,25,1,0,0.03704443,0.43712220,1.96420554,2.47884795,2.57034688,2.62494489,2.62494489
2025/10/19,00:00:48,402.350000,40235,16094,12856,562,24,1,0,0.03682015,0.43447575,1.90503597,2.42009841,2.50968208,2.55883576,2.55883576
2025/10/19,00:00:49,401.080000,40108,16043,12571,570,25,1,0,0.03670317,0.43309531,1.87107786,2.39279770,2.48531931,2.53119401,2.53119401
2025/10/19,00:00:50,399.910000,39991,15996,12321,577,26,1,0,0.03659636,0.43183500,1.84118630,2.36956353,2.46476289,2.50844130,2.50844130
2025/10/19,00:00:51,398.910000,39891,15956,12121,582,26,1,0,0.03650507,0.43075772,1.81724609,2.35011557,2.44761324,2.49020897,2.49020897
2025/10/19,00:00:52,398.680000,39868,15947,12072,582,27,1,0,0.03648406,0.43050985,1.81134303,2.34437357,2.44506214,2.48654425,2.48654425
2025/10/19,00:00:53,398.610000,39861,15944,12046,582,28,1,0,0.03647766,0.43043451,1.80835128,2.34170485,2.44609385,2.48649328,2.48649328
2025/10/19,00:00:54,398.670000,39867,15946,12011,582,29,1,0,0.03648251,0.43049172,1.80440944,2.33786001,2.44493038,2.48532981,2.48532981
2025/10/19,00:00:55,398.530000,39853,15941,11949,581,30,1,0,0.03646974,0.43034110,1.79716972,2.32894016,2.43753913,2.47793856,2.47793856
2025/10/19,00:00:56,397.240000,39724,15889,11750,567,27,1,0,0.03635205,0.42895210,1.77297842,2.29269509,2.39338366,2.43050412,2.43050412
2025/10/19,00:00:57,395.090000,39509,15803,11498,550,24,1,0,0.03615540,0.42663168,1.74191363,2.24527737,2.33537418,2.36813298,2.36813298
2025/10/19,00:00:58,392.860000,39286,15714,11307,534,22,0,0,0.03595100,0.42421974,1.71761227,2.20688613,2.28830283,2.31886534,2.31886534
2025/10/19,00:00:59,390.450000,39045,15618,11113,519,20,0,0,0.03573034,0.42161617,1.69283242,2.16821041,2.24171672,2.27011387,2.27011387
2025/10/19,00:01:00,387.440000,38744,15497,10819,508,18,0,0,0.03545558,0.41837387,1.65598643,2.12173385,2.18783930,2.21512284,2.21512284
2025/10/19,00:01:01,384.430000,38443,15377,10538,502,16,0,0,0.03517976,0.41511919,1.62049745,2.08020151,2.14030821,2.16431277,2.16431277
2025/10/19,00:01:02,382.090000,38209,15283,10372,502,15,0,0,0.03496550,0.41259093,1.59899619,2.05928226,2.11453937,2.13746125,2.13746125
2025/10/19,00:01:03,381.350000,38135,15254,10429,512,15,0,0,0.03489812,0.41179585,1.60477319,2.07417279,2.12892037,2.15184225,2.15184225
2025/10/19,00:01:04,381.370000,38137,15254,10578,524,15,0,0,0.03489941,0.41181110,1.62181854,2.10217287,2.15666388,2.17958576,2.17958576
2025/10/19,00:01:05,382.610000,38261,15304,10909,540,15,0,0,0.03501307,0.41315244,1.66099275,2.15592196,2.21207166,2.23718984,2.23718984
2025/10/19,00:01:06,384.360000,38436,15374,11256,556,15,0,0,0.03517336,0.41504385,1.70254693,2.21214803,2.26982994,2.29711348,2.29711348
2025/10/19,00:01:07,386.570000,38657,15462,11688,574,16,0,0,0.03537528,0.41742625,1.75442398,2.27995706,2.34006376,2.36734730,2.36734730
2025/10/19,00:01:08,389.050000,38905,15562,12152,586,16,0,0,0.03560220,0.42010415,1.81013907,2.34704782,2.40843016,2.43571370,2.43571370
2025/10/19,00:01:09,391.940000,39194,15677,12599,595,17,0,0,0.03586704,0.42322921,1.86441093,2.40930215,2.47170355,2.50118338,2.50118338
2025/10/19,00:01:10,394.930000,39493,15797,13001,601,17,0,0,0.03614060,0.42645722,1.91364754,2.46377407,2.52643204,2.55591187,2.55591187
2025/10/19,00:01:11,397.800000,39780,15912,13426,611,18,1,0,0.03640375,0.42956225,1.96527371,2.52483681,2.59234437,2.62510317,2.62510317
2025/10/19,00:01:12,401.280000,40128,16051,13990,635,23,1,0,0.03672223,0.43332029,2.03361359,2.61508706,2.70020419,2.75480220,2.75480220
2025/10/19,00:01:13,404.720000,40472,16188,14520,665,28,2,0,0.03703642,0.43702781,2.09795640,2.70657555,2.81122113,2.87785236,2.87785236
2025/10/19,00:01:14,408.870000,40887,16355,15133,696,34,2,0,0.03741640,0.44151137,2.17256375,2.81017161,2.93459498,3.01214581,3.01214581
2025/10/19,00:01:15,412.770000,41277,16511,15595,724,39,2,0,0.03777356,0.44572605,2.22958537,2.89281984,3.03383371,3.12010785,3.12010785
2025/10/19,00:01:16,417.040000,41704,16681,16065,751,41,3,0,0.03816420,0.45033545,2.28797523,2.97599624,3.12619976,3.21903185,3.21903185
2025/10/19,00:01:17,421.270000,42127,16850,16566,780,43,3,0,0.03855103,0.45490004,2.34986281,3.06393138,3.21949402,3.31888406,3.31888406
2025/10/19,00:01:18,424.810000,42481,16992,16971,803,44,3,0,0.03887540,0.45872766,2.39998179,3.13554069,3.29569634,3.40164433,3.40164433
2025/10/19,00:01:19,427.020000,42702,17080,17121,813,44,3,0,0.03907689,0.46110529,2.41950665,3.16417908,3.32625000,3.43439428,3.43439428
2025/10/19,00:01:20,427.810000,42781,17112,16968,806,43,3,0,0.03914960,0.46196328,2.40281753,3.14099455,3.29987457,3.40034729,3.40034729
2025/10/19,00:01:21,428.060000,42806,17122,16698,789,42,2,0,0.03917248,0.46223309,2.37228294,3.09501206,3.24929906,3.34104847,3.34104847
2025/10/19,00:01:22,427.560000,42756,17102,16328,770,41,2,0,0.03912692,0.46169543,2.32939635,3.03444838,3.18375931,3.26675448,3.26675448
2025/10/19,00:01:23,427.700000,42770,17108,16093,755,39,2,0,0.03913942,0.46184318,2.30268213,2.99432330,3.13801854,3.21448669,3.21448669
2025/10/19,00:01:24,427.070000,42707,17083,15737,738,36,2,0,0.03908216,0.46116726,2.26125691,2.93732115,3.06940195,3.14039483,3.14039483
2025/10/19,00:01:25,425.990000,42599,17039,15283,718,33,2,0,0.03898269,0.45999370,2.20813669,2.86555383,2.98551066,3.05102827,3.05102827
2025/10/19,00:01:26,424.880000,42488,16995,14861,697,30,1,0,0.03888115,0.45879538,2.15864348,2.79718840,2.90578737,2.96694333,2.96694333
2025/10/19,00:01:27,425.080000,42508,17003,14658,681,27,1,0,0.03889957,0.45901272,2.13565852,2.75953156,2.85996356,2.91784055,2.91784055
2025/10/19,00:01:28,425.910000,42591,17036,14571,670,27,1,0,0.03897600,0.45991459,2.12667201,2.74017142,2.84111295,2.89790725,2.89790725
2025/10/19,00:01:29,425.920000,42592,17036,14349,657,28,1,0,0.03897655,0.45992124,2.10130320,2.70336196,2.80609228,2.86180390,2.86180390
2025/10/19,00:01:30,425.730000,42573,17029,14110,645,28,1,0,0.03895936,0.45971820,2.07372518,2.66440918,2.76854161,2.82313962,2.82313962
2025/10/19,00:01:31,424.990000,42499,16999,13813,630,29,1,0,0.03889172,0.45892025,2.03892366,2.61603390,2.72093244,2.77336509,2.77336509
2025/10/19,00:01:32,424.160000,42416,16966,13546,616,29,1,0,0.03881587,0.45802507,2.00751095,2.57188842,2.67678696,2.72702332,2.72702332
2025/10/19,00:01:33,423.900000,42390,16956,13412,609,29,1,0,0.03879170,0.45774001,1.99185194,2.54921696,2.65654029,2.70569397,2.70569397
2025/10/19,00:01:34,424.080000,42408,16963,13351,610,30,1,0,0.03880850,0.45793831,1.98513478,2.54385690,2.65513723,2.70429091,2.70429091
2025/10/19,00:01:35,422.890000,42289,16915,13084,607,31,1,0,0.03869937,0.45665035,1.95326866,2.50937358,2.62192955,2.66996961,2.66996961
2025/10/19,00:01:36,421.250000,42125,16850,12751,601,29,1,0,0.03854932,0.45487999,1.91343918,2.46356571,2.56973988,2.61450097,2.61450097
2025/10/19,00:01:37,420.710000,42071,16828,12595,597,27,1,0,0.03849939,0.45429084,1.89495955,2.44214494,2.54181084,2.58440657,2.58440657
2025/10/19,00:01:38,420.430000,42043,16817,12483,596,25,1,0,0.03847451,0.45399722,1.88192164,2.42749095,2.52128819,2.56168762,2.56168762
2025/10/19,00:01:39,420.160000,42016,16806,12378,594,24,1,0,0.03844956,0.45370263,1.86962602,2.41361220,2.50192023,2.54015430,2.54015430
2025/10/19,00:01:40,419.810000,41981,16792,12264,592,23,1,0,0.03841763,0.45332605,1.85621839,2.39800648,2.48133844,2.51737622,2.51737622
2025/10/19,00:01:41,418.740000,41874,16749,12056,584,21,1,0,0.03831949,0.45216778,1.83122769,2.36610033,2.44305050,2.47800560,2.47800560
2025/10/19,00:01:42,416.990000,41699,16679,11756,567,19,1,0,0.03815942,0.45027918,1.79499214,2.31461181,2.38390454,2.41558066,2.41558066
2025/10/19,00:01:43,416.540000,41654,16661,11691,557,17,0,0,0.03811831,0.44979395,1.78713506,2.29741516,2.36198840,2.39146823,2.39146823
2025/10/19,00:01:44,417.560000,41756,16702,11884,558,17,0,0,0.03821139,0.45089222,1.81029237,2.32173557,2.38554270,2.41502253,2.41502253
2025/10/19,00:01:45,418.630000,41863,16745,12140,567,17,1,0,0.03830985,0.45205429,1.84071582,2.36017352,2.42283149,2.45450761,2.45450761
2025/10/19,00:01:46,419.800000,41980,16792,12453,576,17,1,0,0.03841618,0.45330889,1.87780389,2.40550211,2.46816008,2.49983620,2.49983620
2025/10/19,00:01:47,420.820000,42082,16832,12733,584,17,1,0,0.03850951,0.45441002,1.91085256,2.44572520,2.50838317,2.54005929,2.54005929
2025/10/19,00:01:48,421.990000,42199,16879,13022,593,18,1,0,0.03861664,0.45567414,1.94526387,2.48815101,2.55616810,2.59220588,2.59220588
2025/10/19,00:01:49,423.580000,42358,16943,13370,604,22,1,0,0.03876229,0.45739301,1.98675863,2.54008437,2.62150107,2.66845845,2.66845845
2025/10/19,00:01:50,425.500000,42550,17020,13753,617,26,1,0,0.03893841,0.45947127,2.03267234,2.59779379,2.69324972,2.74784773,2.74784773
2025/10/19,00:01:51,426.460000,42646,17058,13924,624,29,1,0,0.03902567,0.46050089,2.05324859,2.62502652,2.72992506,2.78780205,2.78780205
2025/10/19,00:01:52,426.050000,42605,17042,13849,620,30,1,0,0.03898883,0.46006615,2.04424224,2.61198089,2.72300465,2.78307793,2.78307793
2025/10/19,00:01:53,425.710000,42571,17028,13814,610,32,2,0,0.03895732,0.45969434,2.03986738,2.59826647,2.71503240,2.77727104,2.77727104
2025/10/19,00:01:54,426.780000,42678,17071,14041,605,34,2,0,0.03905492,0.46084597,2.06696809,2.62097193,2.74718408,2.81161901,2.81161901
2025/10/19,00:01:55,429.140000,42914,17165,14549,607,38,2,0,0.03927144,0.46340093,2.12764582,2.68316873,2.82099171,2.88870562,2.88870562
2025/10/19,00:01:56,431.670000,43167,17267,15060,611,39,2,0,0.03950308,0.46613415,2.18884517,2.74834330,2.89178197,2.96057856,2.96057856
2025/10/19,00:01:57,433.910000,43391,17356,15496,614,38,2,0,0.03970820,0.46855466,2.24109971,2.80321504,2.94397596,3.00949357,3.00949357
2025/10/19,00:01:58,436.420000,43642,17457,16100,620,38,2,0,0.03993758,0.47126122,2.31290004,2.88047763,3.02098197,3.08541690,3.08541690
2025/10/19,00:01:59,438.460000,43846,17538,16737,627,38,2,0,0.04012395,0.47346055,2.38790933,2.96224040,3.10300132,3.16743625,3.16743625
2025/10/19,00:02:00,440.810000,44081,17632,17423,637,39,2,0,0.04033934,0.47600214,2.46897669,3.05280930,3.19599501,3.25934726,3.25934726
2025/10/19,00:02:01,443.090000,44309,17723,18094,648,40,2,0,0.04054827,0.47846746,2.54819852,3.14198473,3.28772171,3.35107396,3.35107396
2025/10/19,00:02:02,444.400000,44440,17776,18324,651,39,2,0,0.04066800,0.47988031,2.57584309,3.17224650,3.31517564,3.37741428,3.37741428
2025/10/19,00:02:03,445.170000,44517,17806,18180,646,37,1,0,0.04073797,0.48070589,2.56020820,3.15215230,3.28819011,3.34714978,3.34714978
2025/10/19,00:02:04,445.980000,44598,17839,18031,639,35,1,0,0.04081262,0.48158678,2.54405900,3.12924871,3.25839519,3.31518949,3.31518949
2025/10/19,00:02:05,447.340000,44734,17893,18043,635,34,1,0,0.04093672,0.48305110,2.54694921,3.12861668,3.25278709,3.30849871,3.30849871
2025/10/19,00:02:06,448.550000,44855,17942,18037,631,33,1,0,0.04104740,0.48435719,2.54757267,3.12536192,3.24480922,3.29940723,3.29940723
2025/10/19,00:02:07,449.830000,44983,17993,18040,627,31,1,0,0.04116464,0.48574048,2.54923871,3.12321472,3.23730290,3.28862194,3.28862194
2025/10/19,00:02:08,450.820000,45082,18033,17987,622,31,1,0,0.04125568,0.48681489,2.54425804,3.11367774,3.22597714,3.27621350,3.27621350
2025/10/19,00:02:09,451.350000,45135,18054,17717,613,33,1,0,0.04130399,0.48738497,2.51390659,3.07514982,3.19459712,3.25030874,3.25030874
2025/10/19,00:02:10,451.480000,45148,18059,17421,604,34,1,0,0.04131605,0.48752705,2.48021885,3.03328562,3.15796556,3.21584255,3.21584255
2025/10/19,00:02:11,451.350000,45135,18054,17208,605,36,1,0,0.04130409,0.48738594,2.45578881,3.01030968,3.14239048,3.20246376,3.20246376
2025/10/19,00:02:12,451.410000,45141,18056,17102,615,38,2,0,0.04130926,0.48744695,2.44373166,3.00710800,3.14761234,3.20985098,3.20985098
2025/10/19,00:02:13,451.420000,45142,18056,17015,624,40,2,0,0.04130997,0.48745551,2.43368220,3.00529907,3.15256826,3.21700319,3.21700319
2025/10/19,00:02:14,451.250000,45125,18050,16794,630,41,2,0,0.04129462,0.48727440,2.40829527,2.98547049,3.13490790,3.20153913,3.20153913
2025/10/19,00:02:15,450.700000,45070,18028,16473,633,41,2,0,0.04124437,0.48668142,2.37095593,2.95110432,3.10220042,3.16991433,3.16991433
2025/10/19,00:02:16,450.120000,45012,18004,16123,639,41,2,0,0.04119098,0.48605128,2.33026314,2.91545285,3.06654895,3.13426286,3.13426286
2025/10/19,00:02:17,449.410000,44941,17976,15753,648,40,2,0,0.04112587,0.48528289,2.28720232,2.88050352,3.02777271,3.09220764,3.09220764
2025/10/19,00:02:18,449.220000,44922,17969,15559,660,38,2,0,0.04110896,0.48508361,2.26477025,2.86893009,3.00943443,3.07167307,3.07167307
