Date,Time,PC0.1_calibrated,PC0.1,PC0.3,PC0.5,PC1.0,PC2.5,PC5.0,PC10,PM0.1,PM0.3,PM0.5,PM1.0,PM2.5,PM5.0,PM10
2025/09/19,00:00:00,498.190000,49819,19927,19275,746,41,1,0,0.04558983,0.53795760,2.74279005,3.42635175,3.57681184,3.63032717,3.63032717
2025/09/19,00:00:01,499.750000,49975,19990,19797,758,41,1,0,0.04573261,0.53964216,2.80408389,3.49808420,3.64816124,3.69948028,3.69948028
2025/09/19,00:00:02,500.890000,50089,20035,20157,767,41,1,0,0.04583689,0.54087292,2.84652044,3.54863224,3.69794317,3.74926221,3.74926221
2025/09/19,00:00:03,501.490000,50149,20059,20356,767,40,1,0,0.04589193,0.54152215,2.86991559,3.57202739,3.71993259,3.76908627,3.76908627
2025/09/19,00:00:04,502.130000,50213,20085,20572,762,40,1,0,0.04595032,0.54221138,2.89535414,3.59323175,3.73922531,3.78726537,3.78726537
2025/09/19,00:00:05,502.850000,50285,20114,20787,756,39,1,0,0.04601651,0.54299219,2.92070653,3.61334882,3.75461927,3.80049397,3.80049397
2025/09/19,00:00:06,502.870000,50287,20115,20746,746,36,1,0,0.04601877,0.54301889,2.91604754,3.59935118,3.73270762,3.77530335,3.77530335
2025/09/19,00:00:07,502.210000,50221,20088,20458,731,34,1,0,0.04595808,0.54230293,2.88241453,3.55162738,3.67528464,3.71460139,3.71460139
2025/09/19,00:00:08,501.300000,50130,20052,20104,718,31,1,0,0.04587454,0.54131716,2.84090972,3.49842386,3.61302157,3.65014203,3.65014203
2025/09/19,00:00:09,500.190000,50019,20007,19706,716,29,1,0,0.04577300,0.54011884,2.79415918,3.44963813,3.55581230,3.59076740,3.59076740
2025/09/19,00:00:10,499.000000,49900,19960,19249,713,27,1,0,0.04566393,0.53883183,2.74069537,3.39407324,3.49182749,3.52458629,3.52458629
2025/09/19,00:00:11,498.220000,49822,19928,18833,713,25,1,0,0.04559258,0.53799002,2.69224531,3.34520314,3.43606606,3.46774218,3.46774218
2025/09/19,00:00:12,498.010000,49801,19920,18555,716,23,0,0,0.04557345,0.53776409,2.66024547,3.31598248,3.40135618,3.43191869,3.43191869
2025/09/19,00:00:13,497.680000,49768,19907,18246,718,22,0,0,0.04554362,0.53741229,2.62451670,3.28177278,3.36166089,3.39114072,3.39114072
2025/09/19,00:00:14,497.370000,49737,19894,17925,717,20,0,0,0.04551469,0.53707101,2.58742507,3.24435812,3.31786443,3.34514797,3.34514797
2025/09/19,00:00:15,497.320000,49732,19893,17737,728,19,0,0,0.04551059,0.53702241,2.56583032,3.23261997,3.30216927,3.32945281,3.32945281
2025/09/19,00:00:16,497.950000,49795,19918,17856,759,19,0,0,0.04556844,0.53770499,2.58023070,3.27523213,3.34452486,3.37292201,3.37292201
2025/09/19,00:00:17,498.740000,49874,19949,18020,779,18,0,0,0.04564018,0.53855154,2.59982411,3.31295561,3.38097270,3.41045253,3.41045253
2025/09/19,00:00:18,499.620000,49962,19985,18217,808,20,0,0,0.04572097,0.53950489,2.62323639,3.36267351,3.43809147,3.46757130,3.46757130
2025/09/19,00:00:19,500.640000,50064,20025,18517,846,24,1,0,0.04581437,0.54060695,2.65868540,3.43302463,3.52209877,3.55377489,3.55377489
2025/09/19,00:00:20,500.780000,50078,20031,18574,878,28,1,0,0.04582665,0.54075186,2.66540239,3.46905245,3.57025056,3.60409204,3.60409204
2025/09/19,00:00:21,500.300000,50030,20012,18429,905,30,1,0,0.04578341,0.54024180,2.64820561,3.47638415,3.58651533,3.62035681,3.62035681
2025/09/19,00:00:22,500.120000,50012,20005,18408,934,33,1,0,0.04576693,0.54004732,2.64561173,3.50103387,3.62175681,3.65779459,3.65779459
