Date,Time,PC0.1_calibrated,PC0.1,PC0.3,PC0.5,PC1.0,PC2.5,PC5.0,PC10,PM0.1,PM0.3,PM0.5,PM1.0,PM2.5,PM5.0,PM10
2025/11/09,00:00:00,1955.930000,195593,78237,49130,4262,160,5,0,0.17898820,2.11205065,7.73170699,11.63206976,12.21208699,12.38250085,12.39116602
2025/11/09,00:00:01,1950.040000,195004,78001,48772,4220,156,5,0,0.17844974,2.10569668,7.68441775,11.54645317,12.11102906,12.26940970,12.27807487
2025/11/09,00:00:02,1944.060000,194406,77762,48400,4175,152,4,0,0.17790229,2.09923685,7.63545148,11.45689740,12.00628490,12.15702491,12.15702491
2025/11/09,00:00:03,1937.190000,193719,77487,47991,4127,147,4,0,0.17727357,2.09181798,7.58118375,11.35829099,11.89198418,12.03508356,12.03508356
2025/11/09,00:00:04,1929.660000,192966,77186,47565,4065,143,4,0,0.17658464,2.08368887,7.52438801,11.24474682,11.76210246,11.89644760,11.89644760
2025/11/09,00:00:05,1921.480000,192148,76859,47136,4003,138,4,0,0.17583635,2.07485906,7.46642305,11.12996938,11.63150062,11.75820513,11.75820513
2025/11/09,00:00:06,1914.090000,191409,76563,46765,3947,134,3,0,0.17515996,2.06687771,7.41604839,11.02856662,11.51606224,11.63620880,11.63620880
2025/11/09,00:00:07,1907.000000,190700,76280,46415,3894,131,3,0,0.17451098,2.05921957,7.36831536,10.93200357,11.40660912,11.52131135,11.52131135
2025/11/09,00:00:08,1899.350000,189935,75974,46027,3837,127,3,0,0.17381058,2.05095508,7.31568229,10.82756638,11.28673058,11.39595754,11.39595754
2025/11/09,00:00:09,1893.350000,189335,75734,45424,3787,121,3,0,0.17326184,2.04448002,7.24026695,10.70648820,11.14587099,11.24854000,11.24854000
2025/11/09,00:00:10,1887.330000,188733,75493,44626,3740,117,3,0,0.17271094,2.03797923,7.14242346,10.56550116,10.98918603,11.08857607,11.08857607
2025/11/09,00:00:11,1881.120000,188112,75244,43869,3698,119,3,0,0.17214239,2.03127057,7.04915056,10.43380390,10.86501973,10.97424669,10.97424669
2025/11/09,00:00:12,1875.610000,187561,75024,43209,3665,122,3,0,0.17163890,2.02532938,6.96778588,10.32196530,10.76568815,10.88255574,10.88255574
2025/11/09,00:00:13,1870.550000,187055,74822,42598,3632,126,3,0,0.17117548,2.01986104,6.89241599,10.21660466,10.67257796,10.79600350,10.79600350
2025/11/09,00:00:14,1866.120000,186612,74644,42071,3602,129,4,0,0.17076984,2.01507435,6.82735351,10.12429950,10.59175714,10.72282331,10.72282331
2025/11/09,00:00:15,1862.230000,186223,74489,41669,3577,131,4,0,0.17041452,2.01088158,6.77713990,10.05107648,10.52721424,10.66375568,10.66375568
2025/11/09,00:00:16,1859.600000,185960,74384,41405,3558,134,4,0,0.17017382,2.00804155,6.74411348,10.00030800,10.48601484,10.62911422,10.62911422
2025/11/09,00:00:17,1855.180000,185518,74207,41019,3534,136,4,0,0.16976851,2.00325868,6.69523265,9.92925783,10.42249562,10.56995666,10.56995666
