Date,Time,PC0.1_calibrated,PC0.1,PC0.3,PC0.5,PC1.0,PC2.5,PC5.0,PC10,PM0.1,PM0.3,PM0.5,PM1.0,PM2.5,PM5.0,PM10
2025/10/15,00:00:00,1004.930000,100493,40197,21953,1624,49,1,0,0.09196241,1.08515120,3.59629866,5.08305927,5.26350586,5.31265954,5.31265954
2025/10/15,00:00:01,1002.150000,100215,40086,21897,1614,48,1,0,0.09170743,1.08214247,3.58688759,5.06411464,5.24060784,5.28756522,5.28756522
2025/10/15,00:00:02,998.180000,99818,39927,21834,1603,47,1,0,0.09134458,1.07786100,3.57537153,5.04248300,5.21437957,5.25914066,5.25914066
2025/10/15,00:00:03,994.080000,99408,39763,21767,1592,46,1,0,0.09096890,1.07342800,3.56329193,5.02028874,5.18784887,5.23152728,5.23152728
2025/10/15,00:00:04,989.500000,98950,39580,21692,1577,45,1,0,0.09055017,1.06848687,3.54977119,4.99361520,5.15657870,5.19806081,5.19806081
2025/10/15,00:00:05,984.680000,98468,39387,21618,1559,43,1,0,0.09010937,1.06328546,3.53612341,4.96277442,5.12025232,5.15848639,5.15848639
2025/10/15,00:00:06,980.400000,98040,39216,21561,1541,42,1,0,0.08971744,1.05866080,3.52497517,4.93562922,5.08864059,5.12467837,5.12467837
2025/10/15,00:00:07,976.050000,97605,39042,21504,1524,41,1,0,0.08931913,1.05396085,3.51372727,4.90880531,5.05709357,5.09093505,5.09093505
2025/10/15,00:00:08,972.440000,97244,38897,21467,1510,39,1,0,0.08898895,1.05006458,3.50560581,4.88778910,5.03007861,5.06175473,5.06175473
2025/10/15,00:00:09,970.260000,97026,38810,21466,1500,38,1,0,0.08878962,1.04771267,3.50314490,4.87653861,5.01461816,5.04629428,5.04629428
2025/10/15,00:00:10,969.540000,96954,38781,21479,1492,37,1,0,0.08872331,1.04693001,3.50379625,4.86995056,5.00522226,5.03689838,5.03689838
2025/10/15,00:00:11,968.910000,96891,38756,21492,1484,36,1,0,0.08866585,1.04625216,3.50462105,4.86350393,4.99584131,5.02751743,5.02751743
2025/10/15,00:00:12,968.270000,96827,38731,21503,1477,35,1,0,0.08860752,1.04556386,3.50516476,4.85693819,4.98608467,5.01776079,5.01776079
2025/10/15,00:00:13,967.750000,96775,38710,21511,1469,34,1,0,0.08855969,1.04499949,3.50554554,4.85050052,4.97671267,5.00838879,5.00838879
2025/10/15,00:00:14,966.830000,96683,38673,21508,1461,33,1,0,0.08847576,1.04400899,3.50415516,4.84167674,4.96393189,4.99560801,4.99560801
2025/10/15,00:00:15,966.230000,96623,38649,21515,1458,33,1,0,0.08842105,1.04336356,3.50435799,4.83913334,4.96062238,4.99229850,4.99229850
2025/10/15,00:00:16,965.420000,96542,38617,21523,1456,33,1,0,0.08834689,1.04248840,3.50434733,4.83698957,4.95822204,4.98989816,4.98989816
2025/10/15,00:00:17,963.970000,96397,38559,21514,1452,33,1,0,0.08821406,1.04092109,3.50184277,4.83105885,4.95280447,4.98775957,4.98775957
2025/10/15,00:00:18,962.730000,96273,38509,21519,1453,40,1,0,0.08810047,1.03958072,3.50099928,4.83150841,4.97724539,5.03184340,5.03184340
2025/10/15,00:00:19,961.720000,96172,38468,21531,1460,43,2,0,0.08800766,1.03848534,3.50126116,4.83791064,4.99359976,5.05911737,5.05911737
2025/10/15,00:00:20,961.210000,96121,38448,21554,1469,45,2,0,0.08796102,1.03793526,3.50335687,4.84776187,5.01302368,5.08621286,5.08621286
2025/10/15,00:00:21,960.720000,96072,38429,21575,1477,48,2,0,0.08791659,1.03741093,3.50522382,4.85757926,5.03177415,5.11260396,5.11260396
2025/10/15,00:00:22,959.840000,95984,38393,21584,1485,50,2,0,0.08783557,1.03645474,3.50537852,4.86448835,5.04672372,5.13299786,5.13299786
2025/10/15,00:00:23,958.710000,95871,38348,21585,1488,52,2,0,0.08773297,1.03524400,3.50430515,4.86651719,5.05564389,5.14739330,5.14739330
2025/10/15,00:00:24,957.360000,95736,38294,21579,1493,54,3,0,0.08760871,1.03377776,3.50211990,4.86859724,5.06410574,5.16133042,5.16133042
2025/10/15,00:00:25,955.940000,95594,38237,21570,1497,55,3,0,0.08747944,1.03225243,3.49957657,4.87025516,5.07061325,5.17000329,5.17000329
2025/10/15,00:00:26,954.390000,95439,38176,21551,1497,54,3,0,0.08733764,1.03057930,3.49570203,4.86641356,5.06396380,5.15899218,5.15899218
2025/10/15,00:00:27,952.420000,95242,38097,21520,1492,53,2,0,0.08715715,1.02844954,3.49004985,4.85555810,5.04825875,5.13672918,5.13672918
2025/10/15,00:00:28,949.870000,94987,37995,21480,1484,51,2,0,0.08692398,1.02569821,3.48268959,4.84115244,5.02836388,5.11135905,5.11135905
2025/10/15,00:00:29,947.360000,94736,37894,21450,1477,50,2,0,0.08669373,1.02298120,3.47658765,4.82865208,5.01139699,5.08894782,5.08894782
2025/10/15,00:00:30,945.570000,94557,37822,21445,1473,49,2,0,0.08652965,1.02104499,3.47402119,4.82223944,5.00230659,5.07766113,5.07766113
2025/10/15,00:00:31,943.990000,94399,37759,21447,1469,49,2,0,0.08638568,1.01934614,3.47256472,4.81745473,4.99560662,5.06879580,5.06879580
2025/10/15,00:00:32,942.160000,94216,37686,21439,1462,48,2,0,0.08621786,1.01736606,3.46972837,4.80766998,4.98275745,5.05375033,5.05375033
2025/10/15,00:00:33,940.010000,94001,37600,21423,1453,47,2,0,0.08602083,1.01504088,3.46556517,4.79552523,4.96716884,5.03596543,5.03596543
