Date,Time,PC0.1_calibrated,PC0.1,PC0.3,PC0.5,PC1.0,PC2.5,PC5.0,PC10,PM0.1,PM0.3,PM0.5,PM1.0,PM2.5,PM5.0,PM10
2025/09/05,00:00:00,601.790000,60179,24071,20939,1310,42,1,0,0.05507035,0.64982698,3.04490667,4.24459783,4.39735262,4.45414692,4.45414692
2025/09/05,00:00:01,601.190000,60119,24047,20934,1309,41,1,0,0.05501563,0.64918154,3.04378048,4.24198551,4.39206255,4.44777417,4.44777417
2025/09/05,00:00:02,601.210000,60121,24048,20944,1309,41,1,0,0.05501783,0.64920729,3.04494937,4.24331546,4.39211325,4.44671126,4.44671126
2025/09/05,00:00:03,601.740000,60174,24069,20963,1310,41,1,0,0.05506598,0.64977549,3.04768272,4.24734185,4.39563011,4.45022812,4.45022812
2025/09/05,00:00:04,602.360000,60236,24094,20982,1312,40,1,0,0.05512244,0.65044186,3.05051824,4.25169645,4.39960165,4.45419966,4.45419966
2025/09/05,00:00:05,602.780000,60278,24111,21000,1313,40,1,0,0.05516083,0.65089470,3.05303923,4.25470153,4.40222368,4.45682169,4.45682169
2025/09/05,00:00:06,603.250000,60325,24130,21023,1312,40,1,0,0.05520446,0.65140950,3.05612719,4.25730540,4.40419154,4.45770687,4.45770687
2025/09/05,00:00:07,603.290000,60329,24131,21037,1311,41,1,0,0.05520808,0.65145238,3.05772521,4.25786935,4.40692371,4.46371801,4.46371801
2025/09/05,00:00:08,603.170000,60317,24126,21048,1310,43,2,0,0.05519654,0.65131607,3.05894205,4.25801918,4.41409135,4.47852628,4.47852628
2025/09/05,00:00:09,603.170000,60317,24126,21063,1309,45,2,0,0.05519677,0.65131892,3.06062129,4.25898738,4.42208097,4.49307385,4.49307385
2025/09/05,00:00:10,602.600000,60260,24104,21063,1306,46,2,0,0.05514506,0.65070879,3.06001929,4.25599421,4.42444692,4.50091507,4.50091507
2025/09/05,00:00:11,602.310000,60231,24092,21064,1299,48,2,0,0.05511801,0.65038942,3.05982105,4.24875057,4.42268888,4.50460137,4.50460137
2025/09/05,00:00:12,602.060000,60206,24082,21066,1288,49,2,0,0.05509555,0.65012441,3.05976204,4.23857691,4.41749490,4.50376904,4.50376904
2025/09/05,00:00:13,602.060000,60206,24082,21068,1279,50,2,0,0.05509571,0.65012632,3.06002657,4.23050391,4.41452445,4.50519118,4.50519118
2025/09/05,00:00:14,601.820000,60182,24073,21062,1269,52,3,0,0.05507332,0.64986221,3.05909996,4.22104577,4.41093858,4.50596696,4.50596696
2025/09/05,00:00:15,601.480000,60148,24059,21054,1268,53,3,0,0.05504207,0.64949331,3.05777779,4.21904460,4.41391348,4.50894186,4.50894186
2025/09/05,00:00:16,601.670000,60167,24066,21053,1271,53,2,0,0.05505920,0.64969540,3.05781826,4.22144421,4.41656966,4.50723639,4.50723639
2025/09/05,00:00:17,602.400000,60240,24096,21056,1277,54,2,0,0.05512664,0.65049142,3.05893741,4.22812171,4.42426622,4.51054036,4.51054036
2025/09/05,00:00:18,603.130000,60313,24125,21058,1284,54,2,0,0.05519315,0.65127604,3.06003304,4.23529272,4.43245991,4.51656869,4.51656869
